Employee_ID,Education_Level,Age,Years_At_Company,Monthly_Income,Performance_Score,Join_Date,Attrition,Department_Finance,Department_HR,Department_Marketing,Department_Sales,Job_Role_Accountant,Job_Role_Content Specialist,Job_Role_Finance Manager,Job_Role_Financial Analyst,Job_Role_HR Manager,Job_Role_HR Specialist,Job_Role_Marketing Analyst,Job_Role_Marketing Manager,Job_Role_QA Engineer,Job_Role_Recruiter,Job_Role_Sales Executive,Job_Role_Sales Manager,Job_Role_Senior Engineer,Job_Role_Software Engineer
178,1,38,1,3558.5700000000006,66.0,2023-01-24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
301,2,35,7,6356.71,64.0,2017-12-08,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
354,1,27,3,3961.6799999999994,75.0,2021-06-04,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
203,3,28,3,5772.62,83.0,2021-03-15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
237,2,36,6,4509.63,58.0,2018-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,2,32,3,4141.53,51.0,2021-05-09,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
448,1,35,1,2551.78,65.0,2023-06-04,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
218,3,21,0,4100.41,55.0,2024-08-03,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
723,3,34,1,4527.9,79.2,2023-06-10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
474,2,53,3,4666.16,83.0,2021-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
653,2,34,3,3611.21,79.0,2021-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
303,1,39,1,3175.44,78.0,2021-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
914,2,40,3,5241.71,58.0,2021-09-18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
978,3,21,2,6227.94,91.0,2022-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
717,2,32,9,6160.33,70.0,2015-06-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
986,3,43,1,4213.376,73.0,2023-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
389,2,40,1,3259.45,59.0,2023-02-19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
479,1,29,1,3052.87,78.0,2023-10-16,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
492,3,31,0,4259.346,68.0,2024-01-05,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
423,2,42,3,4633.14,69.4,2021-05-13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
388,3,21,0,4311.22,68.0,2024-05-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
860,2,38,5,5303.8,78.0,2019-11-02,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
391,1,38,5,3733.38,79.0,2019-09-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
535,1,26,10,5804.7,72.0,2014-04-10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
353,2,25,3,5854.54,65.0,2021-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
194,1,48,5,3832.03,73.0,2019-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
770,3,29,5,6937.21,64.0,2019-03-22,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
890,2,33,6,4067.29,59.0,2018-12-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
481,3,37,4,6732.58,76.0,2020-09-11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
56,2,34,7,5612.66,61.0,2017-04-25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
117,2,37,5,5540.25,49.0,2019-04-24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,2,27,8,5943.29,64.0,2016-09-02,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
142,2,49,0,3278.47,72.0,2024-12-17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
958,3,31,0,4478.16,91.0,2024-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
918,2,37,2,4825.33,60.0,2022-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
636,2,21,4,5645.248,74.0,2020-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
598,3,32,1,5572.36,77.0,2023-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
674,1,51,4,3643.9,62.0,2020-05-09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
121,2,21,7,5761.6,53.0,2017-01-25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
811,3,38,1,4077.4699999999993,63.0,2023-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
930,3,41,0,4908.54,73.0,2024-03-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,4,29,10,6916.65,78.0,2014-12-03,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
809,3,26,0,2617.54,58.0,2024-01-10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
819,2,29,2,4441.97,74.4,2022-03-11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
454,2,41,1,3957.17,90.0,2023-12-21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
780,3,21,1,5444.39,69.0,2023-07-03,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
415,3,34,2,5084.51,67.0,2022-02-10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,2,29,1,4523.36,75.2,2023-08-15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59,2,32,13,6090.25,74.0,2011-08-06,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
224,2,37,6,5488.08,88.0,2018-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
222,2,21,10,7083.85,69.0,2014-05-07,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
466,2,46,2,4867.93,77.0,2022-12-12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,2,31,1,3552.65,71.0,2023-08-11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
486,1,34,3,3471.58,66.0,2021-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
709,4,36,1,4417.49,70.0,2023-05-04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
156,2,30,1,3974.8,83.0,2023-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
707,2,39,2,4240.9,74.0,2022-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
249,3,28,1,4449.53,66.0,2023-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
442,2,28,0,9448.096,74.0,2024-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
904,1,51,8,6313.73,66.0,2016-06-21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
569,3,21,1,5113.78,81.2,2023-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
925,2,46,0,3786.0,68.0,2024-04-13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
292,2,39,6,5866.54,81.0,2018-04-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
382,2,38,7,6544.08,58.0,2017-12-24,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
952,2,32,6,6475.11,54.0,2018-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
762,2,29,4,4830.12,63.0,2020-01-09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,3,40,1,4658.58,80.0,2023-02-26,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
506,3,36,0,4840.22,68.0,2024-02-10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
815,2,39,0,3998.6899999999996,65.0,2024-08-10,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
861,2,34,5,5366.96,73.0,2019-11-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
341,1,42,0,3744.93,67.0,2024-12-25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
155,2,28,4,5548.73,52.0,2020-10-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
916,2,21,2,3480.24,81.0,2022-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
777,3,33,1,5873.75,43.0,2023-06-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
838,3,22,1,4472.97,68.0,2023-12-03,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
323,2,32,4,3626.0599999999995,81.0,2020-03-24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
643,2,37,1,5123.76,62.0,2023-09-26,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
624,3,31,11,7366.22,71.2,2013-12-10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
83,2,26,4,5408.0,100.0,2020-05-26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
621,1,40,6,5037.39,68.0,2018-08-06,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
465,3,31,10,5565.21,58.0,2014-11-09,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
761,4,55,10,8623.87,73.0,2014-09-02,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
334,2,26,6,4058.72,88.0,2018-01-03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3,31,9,4620.052,82.0,2015-09-03,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
471,2,22,1,2771.14,61.0,2023-09-08,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,2,21,4,5604.16,90.0,2020-03-09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,1,31,3,4017.02,68.0,2021-03-13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
383,2,38,1,3733.12,62.0,2023-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
726,3,45,8,4041.11,70.0,2016-04-27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,1,21,1,3375.55,73.0,2023-08-09,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
959,1,21,3,3737.77,57.0,2021-07-23,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
968,4,38,0,6118.77,61.0,2024-07-27,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
379,4,39,8,7782.24,85.0,2020-11-14,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90,2,33,2,4351.38,84.0,2022-07-12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
214,2,41,1,4211.53,93.0,2023-05-22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
987,2,25,2,4282.83,73.0,2022-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
134,2,40,0,3247.56,78.0,2024-07-24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
347,2,22,4,4438.99,78.0,2020-02-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,31,3,5931.19,51.0,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
658,2,31,0,3677.9299999999994,82.0,2024-04-16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
321,2,41,3,5258.69,64.0,2021-01-10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
832,2,46,1,3830.23,74.0,2023-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
188,1,29,5,4796.4,78.0,2019-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
553,2,42,4,4845.273999999999,69.0,2020-01-16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
305,1,36,0,3009.25,67.0,2024-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32,2,46,6,5654.8,85.0,2018-08-10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
652,2,37,6,5858.94,65.0,2018-03-18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
241,2,36,2,4407.152,78.0,2022-12-11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
880,4,27,1,5984.65,71.0,2023-10-12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
175,2,36,1,3915.67,82.0,2023-06-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
246,4,22,1,5608.16,81.0,2023-11-18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2,38,3,5674.04,47.0,2021-04-26,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
799,3,34,1,5142.23,87.0,2023-10-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146,2,40,4,6077.43,75.0,2020-07-20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91,3,21,8,5275.082,58.0,2016-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
393,2,31,0,4057.01,79.0,2024-08-09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
311,2,37,10,6223.04,61.0,2014-08-21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
360,3,30,5,5333.85,76.0,2019-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94,3,46,11,5768.818,69.0,2013-11-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
738,3,28,4,5376.0,59.0,2020-10-18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
377,2,42,0,3585.51,63.0,2024-07-16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
244,3,21,1,6085.5,74.0,2023-10-08,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
875,3,21,4,4578.9,86.0,2020-09-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
88,3,42,4,6978.72,84.0,2020-10-15,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
215,3,34,0,5270.67,71.0,2024-04-06,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
445,4,21,2,4582.07,67.0,2022-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
174,1,33,1,4253.966,60.0,2023-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
426,3,32,7,4915.36,84.0,2017-08-22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
823,2,25,4,5773.32,66.0,2020-05-16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
119,3,37,0,4987.69,75.0,2024-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,1,31,1,3760.42,68.0,2023-01-08,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
677,2,35,0,3666.41,96.0,2024-06-17,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,3,26,2,5201.3,61.0,2022-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
395,3,23,2,5579.43,63.0,2022-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
402,3,47,7,7746.88,84.0,2017-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
405,2,29,2,5192.418,73.0,2022-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
657,2,26,6,4866.34,78.0,2018-07-16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
664,4,26,0,6044.4,80.0,2024-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163,2,36,5,3749.0,75.0,2019-02-15,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
115,2,47,2,4993.43,53.0,2022-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
151,3,35,6,6302.88,53.0,2018-12-06,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
626,2,36,10,5043.12,91.0,2014-08-15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
628,2,25,5,6029.67,95.0,2019-11-01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
774,2,33,4,5160.23,82.0,2020-03-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
544,1,25,1,3106.45,89.0,2023-01-14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
478,2,35,4,5100.22,69.0,2020-07-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,1,29,7,4857.52,100.0,2017-04-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
513,3,28,1,4486.51,54.0,2023-10-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
259,2,25,13,6999.02,77.0,2011-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
625,2,27,6,6809.49,50.0,2018-11-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
898,2,27,1,3433.55,60.0,2023-06-09,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
136,2,37,5,3824.21,76.0,2019-08-19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
617,4,27,2,4063.6040000000003,88.0,2022-05-22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
982,3,47,2,4750.97,83.0,2022-02-07,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
704,2,38,5,6211.25,86.0,2019-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
593,2,24,0,3177.62,66.0,2024-06-02,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
846,3,46,7,5924.35,76.0,2017-01-09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
502,3,43,0,5091.12,61.0,2024-02-18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
539,3,47,2,6327.01,58.0,2019-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
713,2,31,3,4004.48,82.0,2023-12-26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
582,3,28,3,5480.72,85.0,2021-11-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
344,2,21,0,3880.82,65.0,2024-07-16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
752,1,40,1,3006.31,62.0,2023-03-12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
663,2,31,5,5940.08,65.0,2019-02-24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
294,3,36,6,5856.65,79.0,2018-06-16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,4,35,1,6715.73,81.0,2023-02-11,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
669,1,29,3,3879.72,78.0,2021-02-09,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,26,7,5614.02,60.0,2017-04-27,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
87,1,41,13,5692.69,79.0,2011-12-16,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
371,2,32,1,4466.04,79.0,2023-10-23,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
166,2,29,2,4218.87,89.0,2023-10-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
935,2,45,2,3244.52,76.4,2022-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
336,2,29,7,5610.776,64.0,2017-09-16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2,36,7,4792.68,79.0,2017-12-15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
355,3,39,3,6720.56,70.0,2020-11-16,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
425,3,36,2,4019.426,45.0,2022-01-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
293,2,41,6,5137.75,83.0,2018-09-24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42,4,38,3,6312.66,94.0,2021-06-03,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
330,2,37,1,2916.68,84.0,2023-01-22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
615,3,37,0,5798.65,56.0,2024-02-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
430,2,24,7,4114.35,63.0,2017-06-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,3,21,14,7857.98,75.0,2010-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
255,3,34,2,4539.84,79.0,2022-08-15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,1,27,5,3575.01,58.0,2019-09-08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,2,34,0,3443.0,69.0,2024-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
384,2,45,2,4401.43,72.0,2022-03-13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
314,2,52,0,2610.39,79.6,2024-10-08,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
85,2,34,0,3902.05,65.0,2024-11-02,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
575,3,26,1,4642.03,53.0,2023-10-05,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
137,1,51,0,2442.98,79.0,2024-01-22,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112,2,34,0,3646.56,70.0,2024-06-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
195,2,29,2,4812.82,82.0,2022-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
179,2,51,1,4621.25,69.0,2023-06-16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
939,1,29,1,3580.66,52.0,2023-02-21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
130,2,22,0,3122.56,75.0,2024-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338,2,31,1,3992.62,77.0,2023-05-22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
609,3,44,1,4898.51,51.0,2023-01-02,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
125,2,38,14,6146.51,75.0,2010-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
105,2,33,11,5346.5,87.0,2013-02-15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
227,3,33,1,6551.13,89.0,2023-07-21,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
269,3,36,6,6581.47,38.0,2018-12-17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2,47,0,4252.59,53.0,2024-05-21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,2,37,1,3864.4300000000003,59.0,2023-08-06,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
104,3,29,13,7375.1,76.0,2011-07-11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
594,2,21,4,4848.07,62.0,2020-11-14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
977,2,39,1,4294.05,60.0,2023-10-21,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
228,2,41,4,6413.62,67.0,2020-01-05,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
937,2,42,2,5340.41,41.0,2022-11-23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
302,2,35,3,3778.36,79.0,2021-08-16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
276,2,25,1,4687.25,66.0,2023-07-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,2,38,3,5225.92,60.0,2021-09-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
406,3,42,1,5973.93,81.0,2023-09-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
943,2,31,4,5323.08,82.0,2020-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,2,43,6,5929.37,63.0,2018-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140,2,36,0,3367.35,72.0,2024-11-21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
304,3,35,0,4320.28,69.0,2024-02-27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
268,4,43,7,8406.35,59.0,2017-01-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
534,2,44,0,3005.32,64.0,2024-06-19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,1,33,4,3614.2,69.0,2020-08-10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
213,2,50,2,3707.0,75.0,2022-10-19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
469,4,46,1,6490.24,51.0,2018-06-10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
