Employee_ID,Education_Level,Age,Years_At_Company,Monthly_Income,Performance_Score,Join_Date,Attrition,Department_Finance,Department_HR,Department_Marketing,Department_Sales,Job_Role_Accountant,Job_Role_Content Specialist,Job_Role_Finance Manager,Job_Role_Financial Analyst,Job_Role_HR Manager,Job_Role_HR Specialist,Job_Role_Marketing Analyst,Job_Role_Marketing Manager,Job_Role_QA Engineer,Job_Role_Recruiter,Job_Role_Sales Executive,Job_Role_Sales Manager,Job_Role_Senior Engineer,Job_Role_Software Engineer,Monthly_Income_Predictions,Subtraction_scaled,Pay_Flag,Attrition_Probability,Attrition_Risk_Flag,High_Potential_Flag,Segment_ID,Segment_Label
466,2,46,2,4867.93,77.0,2022-12-12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4327.635643924596,0.6461353819923412,Fair,0.2971867072712534,Low,0,0,"New Joiners — Lower tenure, lower income"
53,2,31,1,3552.65,71.0,2023-08-11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4288.817602761401,-0.8803792411894799,Fair,0.3320680609152328,Medium,0,0,"New Joiners — Lower tenure, lower income"
486,1,34,3,3471.58,66.0,2021-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3921.7443276746103,-0.5383493211629362,Fair,0.2290948785876622,Low,0,0,"New Joiners — Lower tenure, lower income"
709,4,36,1,4417.49,70.0,2023-05-04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5811.279324565103,-1.6668258469074828,Fair,0.2537999165022909,Low,0,0,"New Joiners — Lower tenure, lower income"
156,2,30,1,3974.8,83.0,2023-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4150.151289766142,-0.2097017511322721,Fair,0.3380316286060126,Medium,0,0,"New Joiners — Lower tenure, lower income"
707,2,39,2,4240.9,74.0,2022-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4539.454854026858,-0.3570402919874088,Fair,0.2321412000450543,Low,0,0,"New Joiners — Lower tenure, lower income"
249,3,28,1,4449.53,66.0,2023-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4975.897611318472,-0.6294804559464823,Fair,0.2925723620942421,Low,0,0,"New Joiners — Lower tenure, lower income"
442,2,28,0,9448.096,74.0,2024-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4101.506531916795,6.393960235694251,Underpaid,0.394822599597931,Medium,0,1,"Tenured Employees — Higher tenure, higher income"
904,1,51,8,6313.73,66.0,2016-06-21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5029.406341624234,1.5359163912691522,Fair,0.2570618923341296,Low,0,1,"Tenured Employees — Higher tenure, higher income"
569,3,21,1,5113.78,81.2,2023-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5177.027182473533,-0.0756369966629302,Fair,0.180242515592449,Low,0,0,"New Joiners — Lower tenure, lower income"
925,2,46,0,3786.0,68.0,2024-04-13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3953.703432609732,-0.2005557161059687,Fair,0.4038080507740078,Medium,0,0,"New Joiners — Lower tenure, lower income"
292,2,39,6,5866.54,81.0,2018-04-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5444.620380645208,0.5045716124116331,Fair,0.2186280008803384,Low,1,1,"Tenured Employees — Higher tenure, higher income"
382,2,38,7,6544.08,58.0,2017-12-24,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5437.445838709567,1.323418389422109,Fair,0.2183758736162024,Low,0,1,"Tenured Employees — Higher tenure, higher income"
952,2,32,6,6475.11,54.0,2018-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5281.907649828481,1.4269448637635498,Fair,0.1358129819233862,Low,1,1,"Tenured Employees — Higher tenure, higher income"
762,2,29,4,4830.12,63.0,2020-01-09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4784.35814480866,0.0547263791528636,Fair,0.759277438280488,High,1,0,"New Joiners — Lower tenure, lower income"
963,3,40,1,4658.58,80.0,2023-02-26,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4956.879051354983,-0.3567343788212833,Fair,0.1837450494121203,Low,0,0,"New Joiners — Lower tenure, lower income"
506,3,36,0,4840.22,68.0,2024-02-10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4725.94700904739,0.1366585118469529,Fair,0.2145215050063998,Low,0,0,"New Joiners — Lower tenure, lower income"
815,2,39,0,3998.69,65.0,2024-08-10,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3881.612378535896,0.1400125557796988,Fair,0.3249344963409348,Medium,0,0,"New Joiners — Lower tenure, lower income"
861,2,34,5,5366.96,73.0,2019-11-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5033.298861424077,0.399023726243895,Fair,0.2364143784509793,Low,0,1,"Tenured Employees — Higher tenure, higher income"
341,1,42,0,3744.93,67.0,2024-12-25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3061.439203155427,0.8173833062320257,Fair,0.4742372702942615,Medium,1,0,"New Joiners — Lower tenure, lower income"
155,2,28,4,5548.73,52.0,2020-10-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4977.61503045977,0.6829936031275502,Fair,0.1806811371246734,Low,0,0,"New Joiners — Lower tenure, lower income"
916,2,21,2,3480.24,81.0,2022-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4561.74566464051,-1.2933673429893286,Fair,0.1708673670711531,Low,0,0,"New Joiners — Lower tenure, lower income"
777,3,33,1,5873.75,43.0,2023-06-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5135.900492026312,0.882390623419548,Fair,0.3599537073363308,Medium,0,0,"New Joiners — Lower tenure, lower income"
838,3,22,1,4472.97,68.0,2023-12-03,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4956.241820917451,-0.5779424106570745,Fair,0.2068983922147953,Low,0,0,"New Joiners — Lower tenure, lower income"
323,2,32,4,3626.06,81.0,2020-03-24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4968.449171690449,-1.6053566550888394,Fair,0.2179470705847151,Low,0,0,"New Joiners — Lower tenure, lower income"
643,2,37,1,5123.76,62.0,2023-09-26,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4124.377868281389,1.1951562110047371,Fair,0.3783076495014962,Medium,0,0,"New Joiners — Lower tenure, lower income"
624,3,31,11,7366.22,71.2,2013-12-10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7189.953590906272,0.2107961378672994,Fair,0.0535297835091894,Low,0,1,"Tenured Employees — Higher tenure, higher income"
83,2,26,4,5408.0,100.0,2020-05-26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4990.624425400729,0.4991374114785973,Fair,0.2224883494029571,Low,1,1,"Tenured Employees — Higher tenure, higher income"
621,1,40,6,5037.39,68.0,2018-08-06,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4381.613654892199,0.7842397287389681,Fair,0.191572612296282,Low,1,1,"Tenured Employees — Higher tenure, higher income"
465,3,31,10,5565.21,58.0,2014-11-09,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6980.239314711061,-1.6922266474010503,Fair,0.0750667403369597,Low,0,1,"Tenured Employees — Higher tenure, higher income"
761,4,55,10,8623.87,73.0,2014-09-02,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7867.00275526435,0.9051338419432045,Fair,0.0976983593437343,Low,0,1,"Tenured Employees — Higher tenure, higher income"
334,2,26,6,4058.72,88.0,2018-01-03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5256.944544709396,-1.4329508816863394,Fair,0.6334110942746822,High,1,0,"New Joiners — Lower tenure, lower income"
11,3,31,9,4620.052,82.0,2015-09-03,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6751.722401832714,-2.549254223891471,Overpaid,0.0865654163848661,Low,0,1,"Tenured Employees — Higher tenure, higher income"
471,2,22,1,2771.14,61.0,2023-09-08,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4177.57898446063,-1.6819535134040189,Fair,0.1837285851098152,Low,0,0,"New Joiners — Lower tenure, lower income"
33,2,21,4,5604.16,90.0,2020-03-09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4815.399648106271,0.9432746530488288,Fair,0.7319984420444624,High,1,1,"Tenured Employees — Higher tenure, higher income"
934,1,31,3,4017.02,68.0,2021-03-13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3799.7997242484175,0.2597726670119831,Fair,0.2978384225570673,Low,1,0,"New Joiners — Lower tenure, lower income"
383,2,38,1,3733.12,62.0,2023-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4164.15442343431,-0.5154719620996878,Fair,0.2408382819650583,Low,0,0,"New Joiners — Lower tenure, lower income"
726,3,45,8,4041.11,70.0,2016-04-27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6510.811201838529,-2.9535036069008527,Overpaid,0.5575308456171577,Medium,0,1,"Tenured Employees — Higher tenure, higher income"
631,1,21,1,3375.55,73.0,2023-08-09,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3289.6833101289367,0.1026875551010096,Fair,0.2703219737412919,Low,0,0,"New Joiners — Lower tenure, lower income"
959,1,21,3,3737.77,57.0,2021-07-23,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3723.3140643487054,0.0172877828522086,Fair,0.2198508362030284,Low,0,0,"New Joiners — Lower tenure, lower income"
968,4,38,0,6118.77,61.0,2024-07-27,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5727.812436646467,0.4675442408378131,Fair,0.3350924079330505,Medium,0,0,"New Joiners — Lower tenure, lower income"
379,4,39,8,7782.24,85.0,2020-11-14,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7368.445206731022,0.4948551725718533,Fair,0.0759498270239767,Low,0,1,"Tenured Employees — Higher tenure, higher income"
90,2,33,2,4351.38,84.0,2022-07-12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4351.573570631444,-0.0002314901728727,Fair,0.1771288530396322,Low,0,0,"New Joiners — Lower tenure, lower income"
214,2,41,1,4211.53,93.0,2023-05-22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4299.337693466048,-0.1050087918216812,Fair,0.3631340342365152,Medium,0,0,"New Joiners — Lower tenure, lower income"
987,2,25,2,4282.83,73.0,2022-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4369.668912616797,-0.1038502315349422,Fair,0.2966274259328469,Low,0,0,"New Joiners — Lower tenure, lower income"
134,2,40,0,3247.56,78.0,2024-07-24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3892.219136918072,-0.7709447137539199,Fair,0.2998907583913358,Low,0,0,"New Joiners — Lower tenure, lower income"
347,2,22,4,4438.99,78.0,2020-02-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4803.888931229856,-0.4363808499341326,Fair,0.7193747103072159,High,1,0,"New Joiners — Lower tenure, lower income"
8,3,31,3,5931.19,51.0,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5447.466521195427,0.5784825461186871,Fair,0.1613897219451576,Low,0,0,"New Joiners — Lower tenure, lower income"
658,2,31,0,3677.93,82.0,2024-04-16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3903.80689173007,-0.2701250717875032,Fair,0.2780808512377235,Low,0,0,"New Joiners — Lower tenure, lower income"
321,2,41,3,5258.69,64.0,2021-01-10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4544.499169744218,0.8540973262699483,Fair,0.3449894036069311,Medium,0,0,"New Joiners — Lower tenure, lower income"
832,2,46,1,3830.23,74.0,2023-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4127.879738636386,-0.3559578689119242,Fair,0.3991458641181526,Medium,0,0,"New Joiners — Lower tenure, lower income"
188,1,29,5,4796.4,78.0,2019-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4384.618297945461,0.4924477266191045,Fair,0.1723790700812141,Low,1,0,"New Joiners — Lower tenure, lower income"
553,2,42,4,4845.273999999999,69.0,2020-01-16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4853.737323399779,-0.0101212471245539,Fair,0.2515006999732744,Low,0,0,"New Joiners — Lower tenure, lower income"
305,1,36,0,3009.25,67.0,2024-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3067.7396166706712,-0.0699474469520744,Fair,0.4659194179682344,Medium,1,0,"New Joiners — Lower tenure, lower income"
32,2,46,6,5654.8,85.0,2018-08-10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5230.285112777881,0.507675280580607,Fair,0.2373303432603736,Low,0,1,"Tenured Employees — Higher tenure, higher income"
652,2,37,6,5858.94,65.0,2018-03-18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5226.758851196284,0.7560223487021549,Fair,0.1562083248290259,Low,1,1,"Tenured Employees — Higher tenure, higher income"
241,2,36,2,4407.152,78.0,2022-12-11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4337.463630457853,0.0833399808238137,Fair,0.2560791162011241,Low,0,0,"New Joiners — Lower tenure, lower income"
880,4,27,1,5984.65,71.0,2023-10-12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5793.421821410614,0.2286888449438257,Fair,0.2641901913825036,Low,0,0,"New Joiners — Lower tenure, lower income"
175,2,36,1,3915.67,82.0,2023-06-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4140.609228454156,-0.2690037248547614,Fair,0.2728366819428199,Low,0,0,"New Joiners — Lower tenure, lower income"
246,4,22,1,5608.16,81.0,2023-11-18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5812.859215130162,-0.244798791759358,Fair,0.735404897514182,High,1,0,"New Joiners — Lower tenure, lower income"
57,2,38,3,5674.04,47.0,2021-04-26,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4613.958290988749,1.267746539072647,Fair,0.255062843081897,Low,1,0,"New Joiners — Lower tenure, lower income"
799,3,34,1,5142.23,87.0,2023-10-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5170.5321629537375,-0.0338464184674374,Fair,0.2080758259229363,Low,0,0,"New Joiners — Lower tenure, lower income"
146,2,40,4,6077.43,75.0,2020-07-20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4802.517927950488,1.5246611211415133,Fair,0.2276171907269629,Low,0,1,"Tenured Employees — Higher tenure, higher income"
91,3,21,8,5275.082,58.0,2016-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6723.752949781999,-1.7324585144990172,Fair,0.0618176322718169,Low,0,1,"Tenured Employees — Higher tenure, higher income"
393,2,31,0,4057.01,79.0,2024-08-09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4072.002225651516,-0.0179291294445898,Fair,0.3803217999965492,Medium,0,0,"New Joiners — Lower tenure, lower income"
311,2,37,10,6223.04,61.0,2014-08-21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6289.641362877924,-0.0796482446289551,Fair,0.1224945215806685,Low,0,1,"Tenured Employees — Higher tenure, higher income"
360,3,30,5,5333.85,76.0,2019-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6059.94966561966,-0.8683390443267792,Fair,0.1106488431892141,Low,0,1,"Tenured Employees — Higher tenure, higher income"
94,3,46,11,5768.818,69.0,2013-11-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7351.560512606274,-1.8927940417642384,Fair,0.0833179764848687,Low,0,1,"Tenured Employees — Higher tenure, higher income"
738,3,28,4,5376.0,59.0,2020-10-18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5638.092236036075,-0.3134348251914022,Fair,0.1524526479546905,Low,0,0,"New Joiners — Lower tenure, lower income"
377,2,42,0,3585.51,63.0,2024-07-16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3952.85725256718,-0.4393087854654647,Fair,0.3887616422654661,Medium,0,0,"New Joiners — Lower tenure, lower income"
244,3,21,1,6085.5,74.0,2023-10-08,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4968.563103586459,1.3357393800441295,Fair,0.213991859433282,Low,0,0,"New Joiners — Lower tenure, lower income"
875,3,21,4,4578.9,86.0,2020-09-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5671.530800369289,-1.3066718384796132,Fair,0.1656800708222714,Low,0,0,"New Joiners — Lower tenure, lower income"
88,3,42,4,6978.72,84.0,2020-10-15,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5624.189337615024,1.6198766045194617,Fair,0.1848563991765399,Low,0,1,"Tenured Employees — Higher tenure, higher income"
215,3,34,0,5270.67,71.0,2024-04-06,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4730.389763583004,0.646118496361802,Fair,0.2705676875887984,Low,0,0,"New Joiners — Lower tenure, lower income"
445,4,21,2,4582.07,67.0,2022-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6045.933128011078,-1.7506267662546815,Fair,0.1877385888920985,Low,0,0,"New Joiners — Lower tenure, lower income"
174,1,33,1,4253.966,60.0,2023-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3469.544523979571,0.938085812580134,Fair,0.3217778645357302,Medium,1,0,"New Joiners — Lower tenure, lower income"
426,3,32,7,4915.36,84.0,2017-08-22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6310.930292570495,-1.6689556978480686,Fair,0.0614283093173838,Low,0,1,"Tenured Employees — Higher tenure, higher income"
823,2,25,4,5773.32,66.0,2020-05-16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4790.589556848857,1.1752425379626723,Fair,0.1407450845689361,Low,0,1,"Tenured Employees — Higher tenure, higher income"
119,3,37,0,4987.69,75.0,2024-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4933.339819380104,0.0649971155932045,Fair,0.254830426977811,Low,0,0,"New Joiners — Lower tenure, lower income"
120,1,31,1,3760.42,68.0,2023-01-08,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3352.0137858631497,0.4884109971019784,Fair,0.375178729289872,Medium,1,0,"New Joiners — Lower tenure, lower income"
677,2,35,0,3666.41,96.0,2024-06-17,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3906.496603011063,-0.2871183961176644,Fair,0.2797399293428811,Low,0,0,"New Joiners — Lower tenure, lower income"
1,3,26,2,5201.3,61.0,2022-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5236.892185867688,-0.042564521270607,Fair,0.1605419458016515,Low,0,0,"New Joiners — Lower tenure, lower income"
395,3,23,2,5579.43,63.0,2022-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5383.029972173329,0.2348738341908242,Fair,0.1750197506652273,Low,0,0,"New Joiners — Lower tenure, lower income"
402,3,47,7,7746.88,84.0,2017-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6357.924205270643,1.6610454521806592,Fair,0.1102338779974534,Low,0,1,"Tenured Employees — Higher tenure, higher income"
405,2,29,2,5192.418,73.0,2022-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4547.513442539428,0.7712382109822246,Fair,0.2241035063338628,Low,0,0,"New Joiners — Lower tenure, lower income"
657,2,26,6,4866.34,78.0,2018-07-16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5241.978794751305,-0.4492246002730836,Fair,0.1279169762652454,Low,0,1,"Tenured Employees — Higher tenure, higher income"
664,4,26,0,6044.4,80.0,2024-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5786.598477930617,0.3083035813116284,Fair,0.1909044995265371,Low,0,0,"New Joiners — Lower tenure, lower income"
163,2,36,5,3749.0,75.0,2019-02-15,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5012.607200859378,-1.5111416808907028,Fair,0.1107790704095288,Low,0,0,"New Joiners — Lower tenure, lower income"
115,2,47,2,4993.43,53.0,2022-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4332.299699859511,0.7906424974174043,Fair,0.4076127230713547,Medium,0,0,"New Joiners — Lower tenure, lower income"
151,3,35,6,6302.88,53.0,2018-12-06,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6056.928667800332,0.2941319971148819,Fair,0.0977610633158653,Low,0,1,"Tenured Employees — Higher tenure, higher income"
626,2,36,10,5043.12,91.0,2014-08-15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6140.108471133397,-1.3118831556664443,Fair,0.0666941634353845,Low,0,1,"Tenured Employees — Higher tenure, higher income"
628,2,25,5,6029.67,95.0,2019-11-01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5210.988228293936,0.9790575328860898,Fair,0.2030304030779496,Low,1,1,"Tenured Employees — Higher tenure, higher income"
774,2,33,4,5160.23,82.0,2020-03-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5003.085113784031,0.1879288020345844,Fair,0.2554408865891803,Low,1,0,"New Joiners — Lower tenure, lower income"
544,1,25,1,3106.45,89.0,2023-01-14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3294.142419430617,-0.2244604478321497,Fair,0.3679406801952593,Medium,0,0,"New Joiners — Lower tenure, lower income"
478,2,35,4,5100.22,69.0,2020-07-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4784.300366356973,0.3778067471323525,Fair,0.7765436189907227,High,1,0,"New Joiners — Lower tenure, lower income"
533,1,29,7,4857.52,100.0,2017-04-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4820.622799498168,0.0441251818987579,Fair,0.1780501496647333,Low,1,1,"Tenured Employees — Higher tenure, higher income"
513,3,28,1,4486.51,54.0,2023-10-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4965.281223194347,-0.57256016781794,Fair,0.3032278931933683,Medium,0,0,"New Joiners — Lower tenure, lower income"
259,2,25,13,6999.02,77.0,2011-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6875.766812680867,0.1473978848283725,Fair,0.035441883869511,Low,0,1,"Tenured Employees — Higher tenure, higher income"
625,2,27,6,6809.49,50.0,2018-11-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5424.525899576644,1.6562718044528928,Fair,0.1469869559769999,Low,0,1,"Tenured Employees — Higher tenure, higher income"
898,2,27,1,3433.55,60.0,2023-06-09,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4105.695037849655,-0.8038149684551426,Fair,0.2591734089739552,Low,0,0,"New Joiners — Lower tenure, lower income"
136,2,37,5,3824.21,76.0,2019-08-19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5029.97858241034,-1.4419727595328369,Fair,0.1542223719275572,Low,0,0,"New Joiners — Lower tenure, lower income"
617,4,27,2,4063.604,88.0,2022-05-22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6055.854444926654,-2.3825225782618413,Overpaid,0.1291399167861889,Low,0,0,"New Joiners — Lower tenure, lower income"
982,3,47,2,4750.97,83.0,2022-02-07,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5177.1658163126085,-0.5096854954713832,Fair,0.2188869942960585,Low,0,0,"New Joiners — Lower tenure, lower income"
704,2,38,5,6211.25,86.0,2019-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5222.6444784811765,1.1822685154926067,Fair,0.1667474823656983,Low,0,1,"Tenured Employees — Higher tenure, higher income"
593,2,24,0,3177.62,66.0,2024-06-02,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3889.793248975958,-0.8516845106699318,Fair,0.2595361673850595,Low,0,0,"New Joiners — Lower tenure, lower income"
846,3,46,7,5924.35,76.0,2017-01-09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6462.181528908142,-0.6431900990098208,Fair,0.1599894442210924,Low,0,1,"Tenured Employees — Higher tenure, higher income"
502,3,43,0,5091.12,61.0,2024-02-18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4707.37505485429,0.4589187059447064,Fair,0.3033038421016531,Medium,0,0,"New Joiners — Lower tenure, lower income"
539,3,47,2,6327.01,58.0,2019-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5215.457185038536,1.3293005833278635,Fair,0.2311849821856362,Low,0,0,"New Joiners — Lower tenure, lower income"
713,2,31,3,4004.48,82.0,2023-12-26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4592.866810600883,-0.7036489135078026,Fair,0.1943511989392269,Low,0,0,"New Joiners — Lower tenure, lower income"
582,3,28,3,5480.72,85.0,2021-11-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5440.492830900271,0.0481074750836316,Fair,0.2277018200418206,Low,0,0,"New Joiners — Lower tenure, lower income"
344,2,21,0,3880.82,65.0,2024-07-16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3897.7102960771417,-0.0201990225976825,Fair,0.2654691450573318,Low,0,0,"New Joiners — Lower tenure, lower income"
752,1,40,1,3006.31,62.0,2023-03-12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3256.8406148669646,-0.2996083388945307,Fair,0.3324200697426361,Medium,0,0,"New Joiners — Lower tenure, lower income"
663,2,31,5,5940.08,65.0,2019-02-24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5083.929112826245,1.0238666650996655,Fair,0.1686450800051105,Low,1,1,"Tenured Employees — Higher tenure, higher income"
294,3,36,6,5856.65,79.0,2018-06-16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6079.036513316976,-0.2659509452879707,Fair,0.652471500911415,High,1,1,"Tenured Employees — Higher tenure, higher income"
